song_id,song_name,artist_name,artist_uri,album_name,album_uri
spotify:track:45yEy5WJywhJ3sDI28ajTm,Here Comes The Sun - Remastered,The Beatles,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,Abbey Road,spotify:album:2Pqkn9Dq2DFtdfkKAeqgMd
spotify:track:5lXcSvHRVjQJ3LB2rLKQog,Superstition - Single Version,Stevie Wonder,spotify:artist:7guDJrEfX3qb6FEbdPA5qi,Song Review: A Greatest Hits Collection,spotify:album:0g6DaZtBNmIAiTJGW4n4SR
spotify:track:2SiXAy7TuUkycRVbbWDEpo,You Shook Me All Night Long,AC/DC,spotify:artist:711MCceyCBcFnzjGY4Q7Un,Back In Black,spotify:album:6mUdeDZCsExyJLMdAfDuwh
spotify:track:2ouURa1AIXp3AvkS52Jry5,Every Morning,Sugar Ray,spotify:artist:4uN3DsfENc7dp0OLO0FEIb,14:59,spotify:album:43NNW7iDuAE8pIouzvwWWi
spotify:track:1C0pmryC2MdXfa7MZ9uIrU,One Week,Barenaked Ladies,spotify:artist:0dEvJpkqhrcn64d3oI8v79,Stunt,spotify:album:4FsibLgkGMV9AfbLtEqvxT
spotify:track:50xwQXPtfNZFKFeZ0XePWc,Yellow Submarine - Remastered,The Beatles,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,Revolver,spotify:album:3PRoXYsngSwjEQWR5PsHWR
spotify:track:7vFv0yFGMJW3qVXbAd9BK9,Your Body Is a Wonderland,John Mayer,spotify:artist:0hEurMDQu99nJRq8pTxO14,Room For Squares,spotify:album:3yHOaiXecTJVUdn7mApZ48
spotify:track:0GO8y8jQk1PkHzS31d699N,Tongue Tied,Grouplove,spotify:artist:3kVUvbeRdcrqQ3oHk5hPdx,Never Trust A Happy Song,spotify:album:3oylWMc9TTC6Nx4I6U3axc
spotify:track:027h5P3kCyktHv9dpHUBBS,Why Don't You Get A Job,The Offspring,spotify:artist:5LfGQac0EIXyAN8aUwmNAQ,Americana,spotify:album:5Jf9wK4k3A1rdH8YSBQg0J
spotify:track:1jyddn36UN4tVsJGtaJfem,You Are the Best Thing,Ray LaMontagne,spotify:artist:6DoH7ywD5BcQvjloe9OcIj,Gossip In The Grain,spotify:album:2CbLBSlkvh2vR4JRLDRQso
spotify:track:7cpCU3Denug5NGZsSpQl8v,XO,John Mayer,spotify:artist:0hEurMDQu99nJRq8pTxO14,XO,spotify:album:305TANxsPTFkiqS4cEilx1
spotify:track:34Jeq8ktRzyOW1uw40InVy,Uma Thurman,Fall Out Boy,spotify:artist:4UXqAaa6dQYAk18Lv7PEgX,American Beauty/American Psycho,spotify:album:0dAvbhVYW3bGnLldQ8Nvwn
spotify:track:3d9DChrdc6BOeFsbrZ3Is0,Under The Bridge,Red Hot Chili Peppers,spotify:artist:0L8ExT028jH3ddEcZwqJJ5,Blood Sugar Sex Magik,spotify:album:30Perjew8HyGkdSmqguYyg
spotify:track:7KdF7Zac5eC9jutk9Qret4,The Wire,HAIM,spotify:artist:4Ui2kfOqGujY81UcPrb5KE,Days Are Gone,spotify:album:7CzrzGbCwqT8Y43tvIUPBX
spotify:track:5VGlqQANWDKJFl0MBG3sg2,Use Somebody,Kings of Leon,spotify:artist:2qk9voo8llSGYcZ6xrBzKx,Only By The Night,spotify:album:5CZR6ljD0x9fTiS4mh9wMp
spotify:track:3xqF04FdMK7gpIPG3SPFpY,It's Time,Imagine Dragons,spotify:artist:53XhwfbYqKCa1cC15pYq2q,Night Visions,spotify:album:1vAEF8F0HoRFGiYOEeJXHW
spotify:track:1yJZwBqTyGTB7mz8nZyiel,Barcelona,George Ezra,spotify:artist:2ysnwxxNtSgbb9t1m2Ur4j,Wanted On Voyage,spotify:album:5tF2lAa2rh2kU2xIiBzWia
spotify:track:2Fk0WwAqTBesLtKg97nojy,Crash And Burn,Thomas Rhett,spotify:artist:6x2LnllRG5uGarZMsD4iO8,Tangled Up,spotify:album:4ykbJPI8MPscFzROE8dqLy
spotify:track:79cuOz3SPQTuFrp8WgftAu,There's Nothing Holdin' Me Back,Shawn Mendes,spotify:artist:7n2wHs1TKAczGzO7Dd2rGr,Illuminate,spotify:album:5yYFrOnqG8cEciKnsxHz2r
spotify:track:1OOtq8tRnDM8kG2gqUPjAj,Beat It - Single Version,Michael Jackson,spotify:artist:3fMbdgg4jU18AjLCKBhRSm,Thriller 25 Super Deluxe Edition,spotify:album:1C2h7mLntPSeVYciMRTF4a
spotify:track:2zvot9pY2FNl1E94kc4K8M,Rocket Man (I Think It's Going To Be A Long Long Time),Elton John,spotify:artist:3PhoLpVuITZKcymswpck5b,Honky Chateau,spotify:album:46g6b33tbttcPtzbwzBoG6
spotify:track:2toY6JyyfKy9TwNk3Ou2XG,She's So Mean,Matchbox Twenty,spotify:artist:3Ngh2zDBRPEriyxQDAMKd1,North,spotify:album:3JdxPzUYUcVeRgfdOGXZLC
spotify:track:75JFxkI2RXiU7L9VXzMkle,The Scientist,Coldplay,spotify:artist:4gzpq5DPGxSnKTe4SA8HAU,A Rush Of Blood To The Head,spotify:album:0RHX9XECH8IVI3LNgWDpmQ
spotify:track:7LVHVU3tWfcxj5aiPFEW4Q,Fix You,Coldplay,spotify:artist:4gzpq5DPGxSnKTe4SA8HAU,X & Y,spotify:album:4E7bV0pzG0LciBSWTszra6
spotify:track:55GxhCTq6SY3tFTVh7z1nR,Dancing In The Moonlight,King Harvest,spotify:artist:5FHwr1FymaS5kutIEK6e2y,Dancing In The Moonlight,spotify:album:2gvwC6eFsQH5rlvrZyhs3s
spotify:track:0F0MA0ns8oXwGw66B2BSXm,Let's Dance - 1999 Remastered Version,David Bowie,spotify:artist:0oSGxfWSnnOXhD2fKuz2Gy,Let's Dance,spotify:album:37KYBt1Lzn4eJ4KoCFZcnR
spotify:track:62LJFaYihsdVrrkgUOJC05,Kiss,Prince,spotify:artist:5a2EaR3hamoenG9rDuVn8j,Parade - Music From The Motion Picture Under The Cherry Moon,spotify:album:54DjkEN3wdCQgfCTZ9WjdB
spotify:track:5MxNLUsfh7uzROypsoO5qe,Dream On,Aerosmith,spotify:artist:7Ey4PD4MYsKc5I2dolUwbH,Aerosmith,spotify:album:19lEZSnCCbVEkKchoPQWDZ
spotify:track:0c1gHntWjKD7QShC8s99sq,"I Don't Want to Miss a Thing - From the Touchstone film, ""Armageddon""",Aerosmith,spotify:artist:7Ey4PD4MYsKc5I2dolUwbH,I Don't Want To Miss A Thing,spotify:album:616UgaZTc454Gu0aXxVH3K
spotify:track:0Utg7sirTPqrs6Cx0FbriQ,Chillin' It,Cole Swindell,spotify:artist:1mfDfLsMxYcOOZkzBxvSVW,Cole Swindell,spotify:album:2mlPEYhK1KwDD45CCCWxaH
spotify:track:4kbj5MwxO1bq9wjT5g9HaA,Shut Up and Dance,WALK THE MOON,spotify:artist:6DIS6PRrLS3wbnZsf7vYic,TALKING IS HARD,spotify:album:3mNoFlD1wsoXfkljfFzExT
spotify:track:03fT3OHB9KyMtGMt2zwqCT,Play It Again,Luke Bryan,spotify:artist:0BvkDsjIUla7X0k6CSWh1I,Crash My Party,spotify:album:5M8gr5RV2eR6UkztC69ogB
spotify:track:2mjX9JRvEBmaav0Pn3xSCV,Downtown,Lady Antebellum,spotify:artist:32WkQRZEVKSzVAAYqukAEA,Golden,spotify:album:1tYJvi3YlS26yI7Wf8nlcx
spotify:track:0ikz6tENMONtK6qGkOrU3c,Wake Me up Before You Go-Go,Wham!,spotify:artist:5lpH0xAS4fVfLkACg9DAuM,Make It Big,spotify:album:02f3y3NTsddjdUMoNiBppI
spotify:track:1ivHxaGL5ld9VS1zsYc4YN,Cherry Wine - Live,Hozier,spotify:artist:2FXC3k01G6Gw61bmprjgqS,Hozier,spotify:album:36k5aXpxffjVGcNce12GLZ
spotify:track:6Sm2YzLtL8FcyTMONOkiFw,Feeling Myself,Nicki Minaj,spotify:artist:0hCNtLu0JehylgoiP8L4Gh,The Pinkprint,spotify:album:39WwaUn8HTVZpJJmAuIIHN
spotify:track:7wwifjNAb172PtDpKK3CoR,V. 3005,Childish Gambino,spotify:artist:73sIBHcqh3Z3NyqHKZ7FOL,because the internet,spotify:album:63McpWDS7P0dF06fqXQMCZ
spotify:track:1f2V8U1BiWaC9aJWmpOARe,By The Way,Red Hot Chili Peppers,spotify:artist:0L8ExT028jH3ddEcZwqJJ5,By The Way,spotify:album:6deiaArbeoqp1xPEGdEKp1
spotify:track:6I9VzXrHxO9rA9A5euc8Ak,Toxic,Britney Spears,spotify:artist:26dSoYclwsYLMAKD3tpOr4,In The Zone,spotify:album:0z7pVBGOD7HCIB7S8eLkLI
spotify:track:0yhPEz5KxlDwckGJaMlZqM,Centuries,Fall Out Boy,spotify:artist:4UXqAaa6dQYAk18Lv7PEgX,American Beauty/American Psycho,spotify:album:0dAvbhVYW3bGnLldQ8Nvwn
spotify:track:1qRA5BS78u3gME0loMl9AA,For What It's Worth,Buffalo Springfield,spotify:artist:3eskO5m0H4yiF64vRySBjr,Buffalo Springfield,spotify:album:3PkdGRruLnJ9zCtANiDrpB
spotify:track:3MdYFBIzPf7lSJnI8wi3Ka,Only Love,Ben Howard,spotify:artist:5schNIzWdI9gJ1QRK8SBnc,Every Kingdom,spotify:album:2MxcbOGFi99D9JACvj74AH
spotify:track:2M9ro2krNb7nr7HSprkEgo,Fast Car,Tracy Chapman,spotify:artist:7oPgCQqMMXEXrNau5vxYZP,Tracy Chapman,spotify:album:6hmmX5UP4rIvOpGSaPerV8
spotify:track:4LloVtxNZpeh7q7xdi1DQc,Free Fallin' - Live at the Nokia Theatre,John Mayer,spotify:artist:0hEurMDQu99nJRq8pTxO14,Where The Light Is: John Mayer Live In Los Angeles,spotify:album:4Dgxy95K9BWkDUvQPTaYBb
spotify:track:24NwBd5vZ2CK8VOQVnqdxr,Sweet Emotion,Aerosmith,spotify:artist:7Ey4PD4MYsKc5I2dolUwbH,Toys In The Attic,spotify:album:36IxIOGEBAXVozDSiVs09B
spotify:track:7pKfPomDEeI4TPT6EOYjn9,Imagine - 2010 - Remaster,John Lennon,spotify:artist:4x1nvY2FN8jxqAFA0DA02H,Imagine,spotify:album:0xzaemKucrJpYhyl7TltAk
spotify:track:2b9lp5A6CqSzwOrBfAFhof,Crazy Train - Remastered,Ozzy Osbourne,spotify:artist:6ZLTlhejhndI4Rh53vYhrY,Blizzard of Ozz (Expanded Edition),spotify:album:6aGfK3YpRxZ1rJfaNRckLH
spotify:track:3YBZIN3rekqsKxbJc9FZko,Paradise City,Guns N' Roses,spotify:artist:3qm84nBOXUEQ2vnTfUTTFC,Appetite For Destruction,spotify:album:3I9Z1nDCL4E0cP62flcbI5
spotify:track:7A5CReD6yWe0rrkJym34QI,Do I,Luke Bryan,spotify:artist:0BvkDsjIUla7X0k6CSWh1I,Doin' My Thing,spotify:album:13pqUKo7eRvMKFGpfCGyEF
spotify:track:0cV4xwUA4ue2deqq4CZFko,I Don't Want This Night to End,Luke Bryan,spotify:artist:0BvkDsjIUla7X0k6CSWh1I,Tailgates & Tanlines,spotify:album:4ybWq0AegFFAvHULAe7q0K
spotify:track:4PJXT82AZtlDW4Q71b43oz,Whatever She's Got,David Nail,spotify:artist:4DZGvSv2oMkBUnPz67E6z6,I'm A Fire,spotify:album:53ljIT3F5IV2YP0fVdlSGo
spotify:track:4rkBAkvRa0hBfqu9pOEtZf,Cowboy Take Me Away,Dixie Chicks,spotify:artist:25IG9fa7cbdmCIy3OnuH57,Fly/Wide Open Spaces,spotify:album:3KoyESHvwa5SjJYPjHxI54
spotify:track:3MFV4DgrAOXz6KURPQxRj9,Somewhere In My Car,Keith Urban,spotify:artist:0u2FHSq3ln94y5Q57xazwf,Somewhere In My Car,spotify:album:2WrjahkTYLrJe93TxCGIuM
spotify:track:5LPkLveErawyu1XDAGXHOj,One Hell Of An Amen,Brantley Gilbert,spotify:artist:5q8HGNo0BjLWaTAhRtbwxa,Just As I Am,spotify:album:2TRJMLAU1nVzGA7Zpvkl7L
spotify:track:2FviG1Ma0M0BSZbqaDvw0x,House Party,Sam Hunt,spotify:artist:2kucQ9jQwuD8jWdtR9Ef38,Montevallo,spotify:album:1M0vpI6KG4y0RwRuQ8SQxT
spotify:track:6aUhfNWYnMThF3TGtuYUUu,How Country Feels,Randy Houser,spotify:artist:56x8mYvS3cyDGAi8N2FxbB,How Country Feels,spotify:album:4BVzcXLDJ8pRtJttQiU3G6
spotify:track:7vWGeYZJUzBXKGPro05UXS,Take Your Time,Sam Hunt,spotify:artist:2kucQ9jQwuD8jWdtR9Ef38,Montevallo,spotify:album:1M0vpI6KG4y0RwRuQ8SQxT
spotify:track:4iLPK8QnOvqm0Azbsk2GDn,Don't It,Billy Currington,spotify:artist:1By9QBFnjZAoI83BZppHlt,Summer Forever,spotify:album:3OkqAak6KhIQExElXif7UW
spotify:track:2N3F1EQCpnIeDOA3rLSAfE,Break Up In A Small Town,Sam Hunt,spotify:artist:2kucQ9jQwuD8jWdtR9Ef38,Montevallo,spotify:album:1M0vpI6KG4y0RwRuQ8SQxT
spotify:track:5BbYPT6ehZf0hSv2su6JAl,Make You Miss Me,Sam Hunt,spotify:artist:2kucQ9jQwuD8jWdtR9Ef38,Montevallo,spotify:album:1M0vpI6KG4y0RwRuQ8SQxT
spotify:track:0i5el041vd6nxrGEU8QRxy,Cruise,Florida Georgia Line,spotify:artist:3b8QkneNDz4JHKKKlLgYZg,Here's To The Good Times,spotify:album:5MH765pytbQasmDxXArTah
spotify:track:7mldq42yDuxiUNn08nvzHO,Body Like A Back Road,Sam Hunt,spotify:artist:2kucQ9jQwuD8jWdtR9Ef38,Body Like A Back Road,spotify:album:2N7kidh1wA9EoLdf16QWrz
spotify:track:5xS9hkTGfxqXyxX6wWWTt4,Mary Jane's Last Dance,Tom Petty and the Heartbreakers,spotify:artist:4tX2TplrkIP4v05BNC903e,Greatest Hits,spotify:album:6E2lDnV61v2HJaNCjLgOIg
spotify:track:6fujklziTHa8uoM5OQSfIo,Black Beatles,Rae Sremmurd,spotify:artist:7iZtZyCzp3LItcw1wtPI3D,SremmLife 2,spotify:album:5v6iBhIlflzR9rEd1LAMbd
spotify:track:6Ep6BzIOB9tz3P4sWqiiAB,Radioactive,Imagine Dragons,spotify:artist:53XhwfbYqKCa1cC15pYq2q,Night Visions,spotify:album:1vAEF8F0HoRFGiYOEeJXHW
spotify:track:4sFbojhVXQv7dBC9PVCcRn,Sympathy For The Devil,The Rolling Stones,spotify:artist:22bE4uQ6baNwSHPVcDxLCe,Beggars Banquet,spotify:album:5WZFtmADuJUZPtt0NER0Qi
spotify:track:0vFOzaXqZHahrZp6enQwQb,Money,Pink Floyd,spotify:artist:0k17h0D3J5VfsdmQ1iZtE9,The Dark Side of the Moon,spotify:album:4LH4d3cOWNNsVw41Gqt2kv
spotify:track:7fSGbZLhWlAiCC3HDPAULu,(I Can't Get No) Satisfaction - Mono Version / Remastered 2002,The Rolling Stones,spotify:artist:22bE4uQ6baNwSHPVcDxLCe,Out Of Our Heads,spotify:album:24V2ghp7XhGZzWKjthHq4v
spotify:track:2zYzyRzz6pRmhPzyfMEC8s,Highway to Hell,AC/DC,spotify:artist:711MCceyCBcFnzjGY4Q7Un,Highway to Hell,spotify:album:10v912xgTZbjAtYfyKWJCS
spotify:track:6rdEEYHsLavlklAypD5cre,Runnin' Down A Dream,Tom Petty,spotify:artist:2UZMlIwnkgAEDBsw1Rejkn,Full Moon Fever,spotify:album:7ihweYjA1ck66NTB4bujGl
spotify:track:7BY005dacJkbO6EPiOh2wb,House Of The Rising Sun,The Animals,spotify:artist:3ICflSq6ZgYAIrm2CTkfVP,The Animals,spotify:album:0Xwkx2TLFwRcoK0OWQ0Msa
spotify:track:2KmEgiY8fQs0G6WNxtzQKr,Baba O'Riley,The Who,spotify:artist:67ea9eGLXYMsO2eYQRui3w,Who's Next,spotify:album:5tqJNAjU163MfKLIP6DtYu
spotify:track:0MKqeOVdZcUFGJvWpGCKbG,Come Together - Remastered,The Beatles,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,Abbey Road,spotify:album:2Pqkn9Dq2DFtdfkKAeqgMd
spotify:track:2BcvvHttiZRvguFM4hR398,Sunshine Of Your Love,Cream,spotify:artist:74oJ4qxwOZvX6oSsu1DGnw,Disraeli Gears,spotify:album:4SMNUQCyTvlO4vFEdXXG45
spotify:track:7fqhrLJzKHJ0RW32N0y2Gp,Spirit In The Sky,Norman Greenbaum,spotify:artist:7f8LNBVXN0h35veHrpxQFL,Spirit In The Sky,spotify:album:2gkQ6IAEhzCK1NUvEgdisT
spotify:track:0bVtevEgtDIeRjCJbK3Lmv,Welcome To The Jungle,Guns N' Roses,spotify:artist:3qm84nBOXUEQ2vnTfUTTFC,Appetite For Destruction,spotify:album:3I9Z1nDCL4E0cP62flcbI5
spotify:track:5X76oXHcR5uCXali0gOyX5,White Room,Cream,spotify:artist:74oJ4qxwOZvX6oSsu1DGnw,Wheels Of Fire,spotify:album:4M9csrFM1XVEpwMeYUBRmX
spotify:track:2aibwv5hGXSgw7Yru8IYTO,Snow (Hey Oh) - Hey Oh Album Version,Red Hot Chili Peppers,spotify:artist:0L8ExT028jH3ddEcZwqJJ5,Stadium Arcadium,spotify:album:7xl50xr9NDkd3i2kBbzsNZ
spotify:track:5U8hKxSaDXB8cVeLFQjvwx,The Monster,Eminem,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,The Marshall Mathers LP2,spotify:album:3qGeRY1wt4rrLIt1YuSwHR
spotify:track:3B7i9OKRRmIsSBHEbJz58Y,Grind With Me,Pretty Ricky,spotify:artist:6XwcepfAsPhrvwziGxhwju,Bluestars,spotify:album:5Kexjw3aLUrvDNAGrUMAmE
spotify:track:5IFCyWplye09HytIP80RCF,Too Close,Next,spotify:artist:2MGT7CYlixSPxAnnkhLpaA,Rated Next,spotify:album:3Pmonb2UZ9zckdh5S5ibVm
spotify:track:4Z92RMiyJpUrApZi3LtpJ6,Blackbird - Remastered,The Beatles,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,The Beatles,spotify:album:03Qh833fEdVT30Pfs93ea6
spotify:track:0Qw7qGuXlVBZLcfoQ17yZn,Old Pine,Ben Howard,spotify:artist:5schNIzWdI9gJ1QRK8SBnc,Every Kingdom,spotify:album:2MxcbOGFi99D9JACvj74AH
spotify:track:7MmG8p0F9N3C4AXdK6o6Eb,Outside,Calvin Harris,spotify:artist:7CajNmpbOovFoOoasH2HaY,Motion,spotify:album:48zisMeiXniWLzOQghbPqS
spotify:track:46lFttIf5hnUZMGvjK0Wxo,Runaway (U & I),Galantis,spotify:artist:4sTQVOfp9vEMCemLw50sbu,Pharmacy,spotify:album:4QcXq4vTVN7dFb7bZa9jG2
spotify:track:3OZVqx1YsqDDkxQ6TnmHtn,Ain't Worth The Whiskey,Cole Swindell,spotify:artist:1mfDfLsMxYcOOZkzBxvSVW,Cole Swindell,spotify:album:2mlPEYhK1KwDD45CCCWxaH
spotify:track:40dJCw4xU6Bd5ie9rfagNo,Everybody Wants To Rule The World,Tears For Fears,spotify:artist:4bthk9UfsYUYdcFyqxmSUU,Songs From The Big Chair,spotify:album:4yaypP8ytl2ghM2kiNSD8a
spotify:track:0v9Wz8o0BT8DU38R4ddjeH,No Problem (feat. Lil Wayne & 2 Chainz),Chance The Rapper,spotify:artist:1anyVhU62p31KFi8MEzkbf,Coloring Book,spotify:album:71QyofYesSsRMwFOTafnhB
spotify:track:0srwKuJPH8yBzzFUJMBQM2,Rack City,Tyga,spotify:artist:5LHRHt1k9lMyONurDHEdrp,Careless World: Rise Of The Last King,spotify:album:3KHamR7LZmFT0xqPA1Hyob
spotify:track:3G7XYAwtxtoGK7fAm4IlD9,Classic Man,Jidenna,spotify:artist:4TsHKU8l8Wq7n7OPVikirn,Classic Man,spotify:album:6WYHzLqNy9g3zNeqs9IwAA
spotify:track:6ToM0uwxtPKo9CMpbPGYvM,Break On Through (To The Other Side),The Doors,spotify:artist:22WZ7M8sxp5THdruNY3gXt,The Doors,spotify:album:1jWmEhn3ggaL6isoyLfwBn
spotify:track:62N2JSA0jHmSH7Va9t7hIf,Habits (Stay High) - Hippie Sabotage Remix,Tove Lo,spotify:artist:4NHQUGzhtTLFvgF5SZesLK,Queen Of The Clouds,spotify:album:47C7w4o1resDhr7jvYEpxE
spotify:track:5mPSyjLatqB00IkPqRlbTE,Pop Style,Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,Views,spotify:album:40GMAhriYJRO1rsY4YdrZb
spotify:track:2CwpR24w47Gusfmv42SKdF,Nobody To Love,Alex Newell,spotify:artist:2vGaSKEDFsVPBgcnGxqlBN,Nobody To Love,spotify:album:5ZB9CKDTOoN80AwYvwKOy0
spotify:track:6Ymvlzom4TQeoKqAWsZRD8,Somethin' 'Bout A Truck,Kip Moore,spotify:artist:2hJPr4lk7Q8SSvCVBl9fWM,Up All Night,spotify:album:191BU6Uvnf7oNTjO4n36Yu
spotify:track:6ZijsJ9Oh0xgOdY0O1xCWN,Dixieland Delight - Single Edit,Alabama,spotify:artist:6rJqqRce0Kvo2dJUXoHleC,The Essential Alabama 3.0,spotify:album:4UUE6qWrIn7L54UZxv0DDQ
spotify:track:1qxINnTuff87Pj1lvKbGxy,Ready Set Roll,Chase Rice,spotify:artist:6pBNfggcZZDCmb0p92OnGn,Ignite the Night,spotify:album:4LTFy1RLwpzADCbAOTQqVz
spotify:track:4whYDpJ5XVQpmvecbEHP5Q,Where It's At,Dustin Lynch,spotify:artist:1dID9zgn0OV0Y8ud7Mh2tS,Where It's At,spotify:album:4ZSQEnZOGWEW3XQOAzt477
spotify:track:0H9Q7Vzu8nYRDBZYKbtU8d,Sippin’ On Fire,Florida Georgia Line,spotify:artist:3b8QkneNDz4JHKKKlLgYZg,Anything Goes,spotify:album:5NG7WZaCZZ12M5LJm0JcVc
spotify:track:06aw4JI5nYa8XBeBKVrltZ,Berzerk,Eminem,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,The Marshall Mathers LP2,spotify:album:3qGeRY1wt4rrLIt1YuSwHR
spotify:track:7lQ8MOhq6IN2w8EYcFNSUk,Without Me,Eminem,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,The Eminem Show,spotify:album:2cWBwpqMsDJC1ZUwz813lo
spotify:track:6Z8R6UsFuGXGtiIxiD8ISb,Safe And Sound,Capital Cities,spotify:artist:4gwpcMTbLWtBUlOijbVpuu,In A Tidal Wave Of Mystery,spotify:album:3WrufJir7I61NkvkDwxero
spotify:track:3MOECVkNshqHYTPt5DZcdN,Five More Hours - Deorro x Chris Brown,Deorro,spotify:artist:6VD4UEUPvtsemqD3mmTqCR,Good Evening,spotify:album:1J6b7W1nSHH7BObK8zIoEY
spotify:track:4dGJf1SER1T6ooX46vwzRB,Chicken Fried,Zac Brown Band,spotify:artist:6yJCxee7QumYr820xdIsjo,The Foundation,spotify:album:0Im5nUhAuNDSYVjfPh7RyS
spotify:track:4gvea7UlDkAvsJBPZAd4oB,The Boys Of Summer,Don Henley,spotify:artist:5dbuFbrHa1SJlQhQX9OUJ2,Building The Perfect Beast,spotify:album:2x1s5aVQ01ylPs5nUdeA2i
spotify:track:1vvNmPOiUuyCbgWmtc6yfm,My Way,Calvin Harris,spotify:artist:7CajNmpbOovFoOoasH2HaY,My Way,spotify:album:0dzeoQhVNzKkwM5ieOJC54
spotify:track:7aV2mflaASUmGhCErm7kBO,The Mack,Nevada,spotify:artist:15NtJjjHRFybdNSMyM9smT,The Mack,spotify:album:7FDBvwfZD9ejQzzg0dyoac
spotify:track:7j56HrjR9cGzvekvZY3Faz,HandClap,Fitz and The Tantrums,spotify:artist:4AcHt3JxKy59IX7JNNlZn4,Fitz and The Tantrums,spotify:album:7HBKKw5pJLNj6mdRLb1KG3
spotify:track:6MDijuuArPJv1vbp7K1x3f,Genghis Khan,Miike Snow,spotify:artist:4l1cKWYW591xnwEGxpUg3J,iii,spotify:album:3pWJFrSX6apPzt4inM4zXt
spotify:track:2Fe6gDE0mCZz0g98i5QpVL,MY PYT,Wale,spotify:artist:67nwj3Y5sZQLl72VNUHEYE,SHINE,spotify:album:3X1Ljgkvf2cLwi8mMjhvKy
spotify:track:0B8B8cVRFIG1yznoQe7c9s,Setting Fires,The Chainsmokers,spotify:artist:69GGBxA162lTqCwzJG5jLp,Setting Fires,spotify:album:5BJeN4SVEKe204y2SiszOe
spotify:track:1QV6tiMFM6fSOKOGLMHYYg,Poker Face,Lady Gaga,spotify:artist:1HY2Jd0NmPuamShAr6KMms,The Fame,spotify:album:1qwlxZTNLe1jq3b0iidlue
spotify:track:1jNOi6m3Hn8nLEeHCp5Msr,Seven Nation Army,The White Stripes,spotify:artist:4F84IBURUo98rz4r61KF70,Elephant,spotify:album:4teFaDSeFHYXZjZJaZGrAO
spotify:track:1Cwsd5xI8CajJz795oy4XF,You Get What You Give,New Radicals,spotify:artist:0Grjlu7ncIuCaSYvCs9fcd,Maybe You've Been Brainwashed Too,spotify:album:13btXEnBerpA1UjIVtsMAR
spotify:track:0EQknhinIfbJ12hwMGjOY5,Walkin' On The Sun,Smash Mouth,spotify:artist:2iEvnFsWxR0Syqu2JNopAd,Fush Yu Mang,spotify:album:1qKYc6GDWKNj3wbQpD5hXt
spotify:track:3NLrRZoMF0Lx6zTlYqeIo4,Here Without You,3 Doors Down,spotify:artist:2RTUTCvo6onsAnheUk3aL9,Away From The Sun,spotify:album:72olNArm75vOycSziqIX9Y
spotify:track:4iCKHGl4ij4YMwFrUZLGEQ,Kill The Lights (with Nile Rodgers) - Audien Remix,Alex Newell,spotify:artist:2vGaSKEDFsVPBgcnGxqlBN,Kill The Lights (with Nile Rodgers),spotify:album:3H2mPBmypuqKI2nLeVhLER
spotify:track:2bNrvWD9d5Zn9tS8XvcaMk,I Could Be The One [Avicii vs Nicky Romero] - Nicktim / Radio Edit,Avicii,spotify:artist:1vCWHaC5f2uS3yhpwWbIA6,I Could Be The One [Avicii vs Nicky Romero],spotify:album:0z7Mr85v0hPSX0VOUxP51W
spotify:track:0L7loeTIg6akW84aEQZpCT,Light It Up (feat. Nyla & Fuse ODG) - Remix,Major Lazer,spotify:artist:738wLrAtLtCtFOLvQBXOXp,Peace Is The Mission: Extended,spotify:album:7jA06bCXArKGLr1V187s9b
spotify:track:1gcESexgftSuLuML57Y69q,All Right Now,Free,spotify:artist:2e53aHBQdCMKWqHDuyJsjC,Fire And Water,spotify:album:1ydlm89JR8cV8VuSaNvHNL
spotify:track:7gXdAqJLCa5aYUeLVxosOz,Knockin' On Heaven's Door,Guns N' Roses,spotify:artist:3qm84nBOXUEQ2vnTfUTTFC,Use Your Illusion II,spotify:album:5NL0MCTSbQtO13G62ofWAf
spotify:track:00qOE7OjRl0BpYiCiweZB2,Juke Box Hero,Foreigner,spotify:artist:6IRouO5mvvfcyxtPDKMYFN,4 [Expanded],spotify:album:2Pw51hAGvWpTA3AYl2WVuu
spotify:track:6I6NX6tjGsxFAsIfGzY9lJ,Deja Vu,J. Cole,spotify:artist:6l3HvQ5sa6mXTsMTB19rO5,4 Your Eyez Only,spotify:album:3CCnGldVQ90c26aFATC1PW
spotify:track:07pJdL0L9XDGW0HBj0rIS2,Skateboard P (feat. Big Sean),MadeinTYO,spotify:artist:5SyGEPymt1G2uto47tVWvZ,Skateboard P (feat. Big Sean),spotify:album:6uFEjCm2whxWTQdFQ81wNQ
spotify:track:7L9g4cPfohScjJ8mGwLQWr,TEMPTATION,Joey Bada$$,spotify:artist:2P5sC9cVZDToPxyomzF1UH,ALL-AMERIKKKAN BADA$$,spotify:album:6swV0WUnPygRIMgEKn6Ige
